park_name,緯度,経度,class,VARI,VARI_mean,VARI_std,VARI_min,VARI_max,R_med,G_med,B_med,R_mean,G_mean,B_mean,veg_ratio,n_mask,n_veg,leaf_temp_mean,leaf_temp_min,leaf_temp_max,leaf_temp_median,leaf_temp_std
八王子霊園,35.66156012,139.2636072,要注意,0.0776518285274505,0.0745784491300582,0.013011310249567,0.0207033604383468,0.1043949946761131,162.0,169.0,153.0,163.1676788330078,169.66387939453125,154.17982482910156,0.9627465303140978,1369,1318,32.04389042158495,29.927024839465478,33.27980277398603,32.66576024571051,1.2907134198466201
八王子霊園,35.66137986,139.2636085,要注意,0.0802655443549156,0.0705639421939849,0.0210871193557977,0.0208846274763345,0.0986367464065551,165.0,172.0,151.0,164.90774536132812,171.41351318359375,150.64662170410156,0.9114114114114116,1332,1214,30.7456506664669,29.49831695703374,33.20688608986558,30.923826714037475,0.9644305418592962
八王子霊園,35.66119959,139.2636098,健康,0.1890788525342941,0.2852977812290191,0.3614629209041595,0.0104410229250788,2.0,124.0,139.0,132.0,129.4472198486328,140.56082153320312,134.8443603515625,0.8393393393393394,1332,1118,23.148818323353428,21.032503747019796,26.638607455799164,21.757823441158628,1.4428307153693378
八王子霊園,35.66101932,139.2636111,健康,0.2586073279380798,0.2891830205917358,0.1509898155927658,0.1623209416866302,2.0,115.0,130.0,120.0,111.5115737915039,126.29475402832033,117.97531127929688,1.0,1296,1296,26.22634946982089,24.669450004753752,28.796091387376798,24.669450004753752,0.7706892306347966
八王子霊園,35.66083906,139.2636124,健康,0.2130600064992904,0.2130297869443893,0.0694913864135742,0.0624514296650886,0.5994232296943665,119.0,132.0,121.0,116.97372436523438,129.3716278076172,119.71546173095705,1.0,1332,1332,23.994737941208506,21.40189865741038,28.38079337338903,23.278468596448448,0.4349481128112234
八王子霊園,35.66065879,139.2636136,健康,0.1968435943126678,0.203704297542572,0.0877312943339347,0.0113491071388125,1.2689716815948486,129.0,141.5,128.0,124.81714630126952,137.48558044433594,124.39833068847656,0.9894894894894894,1332,1318,24.636415675508303,23.330399495389955,30.015025519036413,23.330399495389955,0.36040726871551165
八王子霊園,35.66047853,139.2636149,健康,0.1710456609725952,0.2132169902324676,0.1793088167905807,-0.0115728955715894,1.3265477418899536,124.0,135.0,124.0,123.92901611328124,134.83950805664062,125.73302459716795,0.9466764061358656,1369,1296,24.66146261761288,24.309042764943506,27.47324861424551,24.309042764943506,0.4870121155177086
八王子霊園,35.66029826,139.2636162,要注意,0.099712073802948,0.1082328706979751,0.0695860385894775,-0.0324572958052158,0.4347860813140869,146.0,154.0,138.0,142.10328674316406,149.7915496826172,135.4957733154297,0.8217592592592593,1296,1065,28.582355277472782,26.66422117340818,35.109147123866755,32.15880693114182,1.1372419596753205
八王子霊園,35.66011799,139.2636175,健康,0.1913560032844543,0.190890222787857,0.1010399013757705,0.0286608021706342,0.5840132236480713,137.0,152.0,134.0,133.53009033203125,145.87037658691406,130.72763061523438,1.0,1296,1296,22.802440058870847,22.802440058870847,25.675677066890533,24.785765337549922,1.2724799094764947
八王子霊園,35.65993773,139.2636188,要注意,0.0809437558054924,0.1414156407117843,0.1292088329792022,0.0213690735399723,0.8887883424758911,155.0,162.0,146.0,147.03903198242188,155.8881378173828,143.04579162597656,1.0,1332,1332,31.047947119680604,28.315550819579705,31.445278312111025,31.445278312111025,0.4281186518769515
八王子霊園,35.65975746,139.26362,要注意,0.0779116824269294,0.0701330080628395,0.0204033479094505,0.0100093148648738,0.1110128983855247,161.0,167.0,150.0,161.92819213867188,168.04324340820312,151.22471618652344,0.9722222222222222,1332,1295,27.518294879218846,27.29319769195697,31.958511690119348,31.90794258840404,1.8337634783981085
八王子霊園,35.6595772,139.2636213,要注意,0.0721667632460594,0.1029429212212562,0.1096040233969688,-0.0338561385869979,1.0546201467514038,162.0,167.0,160.0,158.33497619628906,164.82798767089844,157.29794311523438,0.887509130752374,1369,1215,31.598055675540678,28.662787391863013,31.908206253106673,30.95152149798385,0.4938962044073527
八王子霊園,35.65939693,139.2636226,健康,0.2466119974851608,0.2676337957382202,0.0891080126166343,0.1238323375582695,1.1912031173706057,114.0,129.0,116.0,111.27623748779295,126.41049194335938,115.14043426513672,1.0,1296,1296,22.26554432764289,21.121354222914775,29.45044401420127,24.42118930522939,1.5858959420555
八王子霊園,35.65921666,139.2636239,健康,0.2346342504024505,0.2426310181617736,0.0467767752707004,0.1723231673240661,0.4652009606361389,120.0,135.0,120.0,116.98873901367188,132.63438415527344,117.36260986328124,1.0,1332,1332,22.74605030837631,21.80243043200843,29.640062540785575,22.74913857904007,1.7825774767335913
八王子霊園,35.66174143,139.2638268,要注意,0.0805518105626106,0.0800221115350723,0.0316084660589695,0.0097135799005627,0.2314759790897369,162.0,169.0,151.0,162.32379150390625,169.3157196044922,151.18942260742188,0.9948867786705624,1369,1362,30.380859038416318,25.52609399745765,34.1568195395931,30.587753935112627,1.5237058543829232
八王子霊園,35.66156117,139.2638281,要注意,0.0793983414769172,0.077919915318489,0.0092553971335291,0.048148114234209,0.1078315749764442,159.0,166.0,151.0,161.37962341308594,168.15509033203125,152.05709838867188,1.0,1296,1296,27.884380392930087,25.465723532065077,32.841372923654255,27.730697157441806,0.77952688957588
八王子霊園,35.6613809,139.2638294,N/A,,,,,,,,,,,,0.4324324324324324,1332,576,,,,,
八王子霊園,35.66120063,139.2638307,要注意,0.0779116824269294,0.0670625567436218,0.0309097450226545,-0.0110242143273353,0.2201523929834365,160.0,166.0,148.0,157.64260864257812,163.32086181640625,146.06594848632812,0.8657407407407407,1296,1122,30.469952067876232,28.1649436999177,32.129573745025674,30.420439446168924,0.5866907078983734
八王子霊園,35.66102037,139.263832,健康,0.1852191239595413,0.1678397059440612,0.0533936321735382,0.0222039446234703,0.3696209788322449,137.0,151.0,130.0,136.48411560058594,148.99319458007812,130.11044311523438,0.9924924924924924,1332,1322,23.720497411368257,20.454548116394,29.101027690757313,22.581743588055176,1.5408488141006915
八王子霊園,35.6608401,139.2638332,要注意,0.1664875000715255,0.1683109849691391,0.0503775887191295,0.0229504667222499,0.3850131928920746,131.0,143.0,128.0,129.8948211669922,141.48985290527344,126.61833190917967,0.9722425127830532,1369,1331,27.39826086447123,26.183152303564405,35.83847992874044,31.16687581246167,0.706236314137036
八王子霊園,35.66065984,139.2638345,健康,0.1957716196775436,0.1965342611074447,0.0529928989708423,0.0113491071388125,0.5614722967147827,124.0,137.0,122.0,123.18936157226562,135.96400451660156,122.66822814941406,0.9861111111111112,1296,1278,23.101993138225804,21.25306067562636,25.90475761932549,25.90475761932549,0.3476853877800319
八王子霊園,35.66047957,139.2638358,健康,0.1981408447027206,0.2061496824026107,0.0587584935128688,0.0362444184720516,0.6144089698791504,126.0,138.5,126.0,122.29654693603516,135.26876831054688,123.40465545654295,1.0,1332,1332,27.08950602212374,19.712455369027005,28.219486216738158,27.135776230017527,1.670426548060081
八王子霊園,35.6602993,139.2638371,健康,0.1946792602539062,0.1972570121288299,0.0469474717974662,0.0504074171185493,0.3767828941345215,131.0,145.0,127.0,128.67823791503906,142.73687744140625,125.27237701416016,1.0,1296,1296,24.828591382988517,24.375954972997103,30.751487832162336,24.375954972997103,1.0926804078803813
八王子霊園,35.66011904,139.2638384,健康,0.1881480813026428,0.1850056797266006,0.0793016254901886,0.0413860157132148,0.5566630363464355,130.0,142.0,127.0,126.86048126220705,139.2249755859375,124.88166809082033,1.0,1369,1369,25.711572006622,23.139274542065316,28.661376766880494,25.377772110416757,0.7311048815191621
八王子霊園,35.65993877,139.2638396,健康,0.1945687383413314,0.2266203314065933,0.1928994804620742,0.0115708485245704,2.0,130.0,144.0,127.0,126.77225494384766,139.6126708984375,125.4971923828125,0.9361861861861862,1332,1247,26.135174015939832,21.230687728895504,28.77619134817472,24.381001122024475,1.2739568965251182
八王子霊園,35.65975851,139.2638409,N/A,,,,,,,,,,,,0.7042042042042042,1332,938,,,,,
八王子霊園,35.65957824,139.2638422,健康,0.3788034915924072,0.4684256017208099,0.3186458647251129,-0.0530803985893726,2.0,107.0,124.5,122.0,110.42105102539062,127.08452606201172,126.60366821289062,0.9675925925925926,1296,1254,25.50870024943929,20.89131509704566,26.841081052748137,25.178622818192675,0.19990153920622383
八王子霊園,35.65939797,139.2638435,健康,0.2791541814804077,0.2831401824951172,0.0542615540325641,0.17144376039505,1.0164339542388916,116.0,133.0,119.0,113.56867218017578,130.90277099609375,116.92438507080078,1.0,1296,1296,23.662602948479982,23.662602948479982,26.959286973838122,24.829488063185252,1.6103200273055311
八王子霊園,35.65921771,139.2638448,健康,0.2138425856828689,0.2271082699298858,0.0405446141958236,0.1741095036268234,0.4960593283176422,121.0,136.0,122.0,118.93133544921876,133.5281219482422,119.56099700927734,1.0,1369,1369,26.36859026126553,24.451243564657297,30.607903214886036,26.867061765851286,1.673998346346079
八王子霊園,35.65903744,139.263846,健康,0.206168070435524,0.2410832792520523,0.0960805714130401,0.1631185859441757,0.8809364438056946,128.0,143.0,124.0,122.59459686279295,137.95870971679688,121.43243408203124,1.0,1332,1332,25.63730438288349,22.17048926474181,28.655543158818787,22.17048926474181,1.2003040719830023
八王子霊園,35.66192274,139.2640465,要注意,0.0775487422943115,0.0807459875941276,0.0535570792853832,0.0094429878517985,0.313464492559433,162.0,168.0,150.0,159.53761291503906,166.14263916015625,149.10736083984375,0.984567901234568,1296,1276,30.14245281186417,27.863246710704917,32.52022749205871,28.880371413425102,0.646029834866168
八王子霊園,35.66174248,139.2640477,要注意,0.07613056153059,0.0751786679029464,0.0092675341293215,0.0305384453386068,0.1111916229128837,160.0,166.5,153.0,162.5930938720703,169.05555725097656,154.55630493164062,1.0,1332,1332,31.73087267622688,26.36040558220594,33.62446415578207,31.52589330539601,1.0596801829533458
八王子霊園,35.66156221,139.264049,要注意,0.0817394107580185,0.078746423125267,0.0868521258234977,0.0,1.285765290260315,161.0,167.0,147.0,159.56007385253906,165.85397338867188,147.3900146484375,0.8348765432098766,1296,1082,29.53529874108049,29.436801095513697,33.459620040525145,29.436801095513697,1.6049446484919112
八王子霊園,35.66138194,139.2640503,健康,0.6768734455108643,0.7476925849914551,0.5457158088684082,0.0217382740229368,2.0,83.0,100.0,111.0,98.15025329589844,113.36143493652344,120.39816284179688,0.87509130752374,1369,1198,26.224249637128022,21.732589323702328,27.035222778866974,23.506832188201965,1.2502002561758714
八王子霊園,35.66120168,139.2640516,健康,0.5007414221763611,0.7355044484138489,0.6393371820449829,-0.0245155245065689,2.0,85.0,104.0,111.5,103.96369171142578,120.25869750976562,118.62026977539062,0.9924924924924924,1332,1322,26.51006779884239,23.968200427616644,30.908024152519733,27.303715443553187,0.6129044333477451
八王子霊園,35.66102141,139.2640528,健康,0.3679932951927185,0.6310744285583496,0.5758408904075623,0.0333975665271282,2.0,92.0,107.0,110.0,99.02635192871094,114.9269561767578,115.54216766357422,0.996996996996997,1332,1328,24.49141837096275,24.356867524775236,30.55231875332894,24.356867524775236,0.4320120793433502
八王子霊園,35.66084115,139.2640541,健康,1.638897180557251,1.3474102020263672,0.7047516703605652,0.0319118984043598,2.0,72.0,94.0,106.0,79.82775115966797,100.3647689819336,108.87295532226562,0.9899691358024691,1296,1283,24.539632600619075,24.329628737136897,27.630134437497055,24.329628737136897,1.2787911244952206
八王子霊園,35.66066088,139.2640554,健康,1.083343505859375,1.1254050731658936,0.717553973197937,0.0106285801157355,2.0,73.0,95.0,106.0,88.159912109375,107.80255126953124,110.849853515625,1.0,1332,1332,25.614379650730726,21.70579163591749,27.7993616506048,25.575064458241105,0.9178231462171969
八王子霊園,35.66048061,139.2640567,健康,0.3733761310577392,0.9001669883728027,0.7879953384399414,0.0964049249887466,2.0,98.0,116.0,111.0,98.62312316894533,117.06832122802734,113.92868041992188,1.0,1332,1332,23.787941506741127,20.10992894101217,30.620154892007854,25.618001405023506,1.607711762002968
八王子霊園,35.66030035,139.264058,健康,0.4198689460754394,0.6904890537261963,0.569147527217865,0.1615497916936874,2.0,95.0,115.0,107.0,93.9091567993164,114.40766143798828,109.11862182617188,1.0,1332,1332,26.312055867405412,21.797702445861965,27.884656336480194,25.577065400198183,0.7306750586543704
八王子霊園,35.66012008,139.2640592,健康,0.4350972771644592,0.7053598165512085,0.6004152297973633,0.1412037760019302,2.0,91.0,109.0,106.0,94.37312316894533,113.69293975830078,110.85134887695312,1.0,1332,1332,22.170295626242574,21.301360490081162,29.253504911392003,26.067137776520678,0.7620436022062583
八王子霊園,35.65993982,139.2640605,健康,0.2613712549209595,0.5308405756950378,0.5298802256584167,0.0212383363395929,2.0,110.0,125.0,117.0,105.37158203125,120.99205780029295,117.32038879394533,0.8742283950617284,1296,1133,24.624217372000675,24.624217372000675,28.301672590116077,25.24974496858843,0.7869403520411086
八王子霊園,35.65975955,139.2640618,N/A,,,,,,,,,,,,0.2057057057057057,1332,274,,,,,
八王子霊園,35.65957928,139.2640631,要注意,0.1497485190629959,0.1563374698162078,0.0755106434226036,0.0101808439940214,0.6212841868400574,144.0,157.0,138.0,142.35491943359375,154.24671936035156,136.73524475097656,0.915915915915916,1332,1220,31.895726285300398,29.69065692740602,32.43719282374341,29.69065692740602,1.2634116981102914
八王子霊園,35.65939902,139.2640644,健康,0.2471252977848053,0.2305568903684616,0.0773006454110145,0.0444355905055999,0.4466242492198944,122.0,138.0,122.0,121.89846801757812,137.03724670410156,120.80423736572266,1.0,1369,1369,23.854705547670566,20.553092791464554,27.321829812347737,22.33338411758519,1.2851833405733988
八王子霊園,35.65921875,139.2640656,健康,0.2778265476226806,0.3298385441303253,0.1889944970607757,0.1696177870035171,1.5710080862045288,113.0,129.0,118.0,109.42052459716795,125.8865737915039,115.94290161132812,1.0,1296,1296,23.583565005413213,23.583565005413213,29.993392935010696,25.060846326349232,1.3423483513495296
八王子霊園,35.65903849,139.2640669,要注意,0.1323312520980835,0.1361224353313446,0.0670983046293258,-0.0104383658617734,0.3200846314430237,151.0,160.0,141.0,148.02932739257812,159.17591857910156,138.8788604736328,1.0,1296,1296,27.898033947466892,27.637969943913554,34.728405574610186,29.87916451321016,0.6691085417040544
八王子霊園,35.65885822,139.2640682,健康,0.2100087404251098,0.2332198619842529,0.0772388949990272,0.0691798776388168,0.679427444934845,126.0,141.0,125.0,123.530029296875,138.729736328125,123.20044708251952,1.0,1332,1332,26.692510067910202,24.82403061889761,27.549830084317733,26.022952909858557,1.3908976078666266
八王子霊園,35.66210405,139.2642661,健康,0.2223855853080749,0.2270837277173996,0.0730684325098991,0.0737708210945129,0.4262725114822387,126.0,142.0,128.0,128.8063201904297,143.9583282470703,128.7893524169922,1.0,1296,1296,24.858484973122923,24.858484973122923,28.877796194408575,26.046031171904573,0.6565868920008961
八王子霊園,35.66192379,139.2642673,要注意,0.0813395902514457,0.0821548849344253,0.0159468110650777,0.0343574620783329,0.1928930133581161,161.0,168.0,150.0,161.6268768310547,168.90240478515625,150.6629180908203,1.0,1332,1332,28.61055230691794,28.3467849879309,34.86292084983268,29.27360202701147,1.062272407951921
八王子霊園,35.66174352,139.2642686,要注意,0.0824817195534706,0.0870767310261726,0.0334641560912132,0.0210692193359136,0.1703058779239654,158.0,166.0,148.0,160.2305908203125,167.89646911621094,148.712158203125,0.9572072072072072,1332,1275,28.7288936956,25.42254301163965,31.608552397734634,27.15761168889744,2.0418579135449417
八王子霊園,35.66156325,139.2642699,健康,0.4578390419483185,0.7587851881980896,0.7648761868476868,0.0182212460786104,2.0,93.0,108.0,115.0,111.88378143310548,124.67057037353516,127.98912811279295,0.8736303871439006,1369,1196,25.859853289759883,23.489040740184414,29.19008517840437,23.489040740184414,0.9478982892648922
八王子霊園,35.66138299,139.2642712,健康,0.4084484577178955,0.7017102837562561,0.6058558225631714,0.1957832872867584,2.0,91.5,108.0,108.0,90.6797866821289,108.63117218017578,109.20138549804688,1.0,1296,1296,24.406264599882388,24.406264599882388,29.669160467054358,24.406264599882388,0.4719811052690625
八王子霊園,35.66120272,139.2642725,健康,0.2724905908107757,0.287315309047699,0.117825798690319,0.1696043759584427,1.8169761896133425,111.0,127.0,116.5,110.15123748779295,125.88734436035156,115.23456573486328,1.0,1296,1296,27.454324041593924,19.82490014652047,28.03729791560262,26.205523737947853,0.43582923954521996
八王子霊園,35.66102246,139.2642737,健康,0.255280077457428,0.3356781005859375,0.2620842754840851,0.1712236106395721,2.0,116.0,132.0,120.0,111.3708724975586,127.29654693603516,117.14789581298828,1.0,1332,1332,23.760473409424854,21.927383003287147,29.607838264241,22.796809537184185,0.8803596167416359
八王子霊園,35.66084219,139.264275,健康,0.3409528136253357,0.7216862440109253,0.6604253053665161,0.1695419698953628,2.0,101.0,120.0,109.0,95.6381378173828,115.77552795410156,109.75375366210938,1.0,1332,1332,22.670449465439614,19.741869961489012,31.27277412888874,21.57495891466093,0.8838432503379499
八王子霊園,35.66066192,139.2642763,健康,0.2887941598892212,0.348751425743103,0.179006814956665,0.1697114109992981,1.4157496690750122,114.0,133.0,117.0,109.95982360839844,128.32139587402344,115.39517974853516,1.0,1369,1369,24.88632684130445,24.88632684130445,29.987629426425435,26.7969691294208,1.0647972539317483
八王子霊園,35.66048166,139.2642776,健康,0.309116005897522,0.6835642457008362,0.6346235871315002,0.1712236106395721,2.0,108.0,126.0,113.0,100.91512298583984,120.65895080566406,113.230712890625,1.0,1296,1296,24.549520498595342,24.549520498595342,30.61817860230201,24.695432263106174,0.8378824543336737
八王子霊園,35.66030139,139.2642789,健康,0.2601572871208191,0.4515216946601867,0.4303856492042541,0.0246732011437416,2.0,116.0,132.5,118.0,111.82958221435548,127.93318176269533,117.88213348388672,1.0,1332,1332,27.23465852375574,20.214698648994496,27.5575850219059,23.798810778457373,1.5317999179577328
八王子霊園,35.66012113,139.2642801,健康,0.218882605433464,0.4115446507930755,0.5359098315238953,0.0208846274763345,2.0,119.0,134.0,123.0,117.53704071044922,130.59027099609375,122.25926208496094,1.0,1296,1296,26.296971379865077,20.372000713856345,28.155235211779953,21.66769027977577,1.3361936570139386
八王子霊園,35.65994086,139.2642814,健康,0.2011024057865142,0.1695956289768219,0.0832094848155975,0.0412595458328723,0.460419625043869,129.0,141.0,128.0,131.13221740722656,142.3440399169922,130.6997833251953,1.0,1369,1369,23.91547111281391,22.08447002701935,29.14425350292876,22.08447002701935,0.738536133848153
八王子霊園,35.65976059,139.2642827,危険,0.0572477728128433,0.0743408128619194,0.0382035225629806,0.0102158095687627,0.2009495198726654,165.0,170.0,164.0,165.34634399414062,171.27967834472656,163.39512634277344,0.9234234234234234,1332,1230,33.7271691935456,27.692421579897434,36.32227622668401,34.70046986215195,1.7415833913607943
八王子霊園,35.65958033,139.264284,要注意,0.1361969709396362,0.1202088221907615,0.0504378303885459,0.020453305914998,0.2347320169210434,155.0,165.0,145.0,155.7726287841797,166.27069091796875,145.93812561035156,0.9976851851851852,1296,1293,27.691214961960625,27.691214961960625,35.9825073240024,27.691214961960625,0.970904978789575
八王子霊園,35.65940006,139.2642852,要注意,0.0813395902514457,0.1060426831245422,0.0930004939436912,0.0103951599448919,0.4569489955902099,155.0,161.0,143.0,148.77899169921875,156.42723083496094,140.31439208984375,0.9647147147147148,1332,1285,29.05271187359789,25.95854621443793,34.6408558509362,31.593765662536743,1.02542437701546
八王子霊園,35.6592198,139.2642865,健康,0.2917426824569702,0.3019258379936218,0.0672147199511528,0.171854481101036,0.5611532926559448,112.0,129.0,118.0,109.78781127929688,126.5216064453125,116.15354919433594,1.0,1296,1296,24.466927581942826,21.351189854104817,27.14092314080334,25.721397923293917,1.2358339294437701
八王子霊園,35.65903953,139.2642878,要注意,0.1374900490045547,0.1510184556245803,0.0817782804369926,0.0525490269064903,0.3510496616363525,137.0,146.0,135.0,137.24835205078125,147.3944549560547,135.7450714111328,1.0,1369,1369,29.64681063345808,29.64681063345808,34.569267207521946,29.710149666767318,0.7114547797157049
八王子霊園,35.65885926,139.2642891,要注意,0.1376712173223495,0.1291760057210922,0.045975212007761,0.0510287173092365,0.2785691320896148,157.0,167.0,143.0,154.1201171875,165.5030059814453,141.55780029296875,1.0,1332,1332,28.86372615687454,28.85112270662864,36.058622841042656,28.85112270662864,0.8365707191151766
八王子霊園,35.658679,139.2642904,健康,0.2605956196784973,0.6865919232368469,0.7071704268455505,0.0336987040936946,2.0,118.5,136.0,121.0,110.17792510986328,128.32131958007812,120.1381378173828,1.0,1332,1332,24.10205680207169,24.10205680207169,29.530326445632348,24.34297781162922,1.2750221240499007
八王子霊園,35.66246563,139.2644844,健康,0.2520928978919983,0.2485002130270004,0.0617095716297626,0.0796980708837509,0.4927706122398376,127.0,145.0,124.0,124.88964080810548,142.2432403564453,122.10360717773438,1.0,1332,1332,24.5871066939767,20.83475064296221,27.13771667198741,22.330859616224178,1.323384137618834
八王子霊園,35.6621051,139.264487,要注意,0.0874858498573303,0.1239078715443611,0.0543195232748985,0.0462867282330989,0.2289393246173858,157.0,168.0,146.0,157.4579620361328,168.39039611816406,146.5,1.0,1332,1332,29.615812091402564,29.615812091402564,36.38880357584088,29.615812091402564,1.4955910104427503
八王子霊園,35.66192483,139.2644882,要注意,0.0757841393351554,0.0744344517588615,0.0141393924131989,0.0232270825654268,0.1481952369213104,163.0,169.0,156.0,163.6451873779297,170.0688934326172,155.81851196289062,0.9861212563915268,1369,1350,31.84577232783226,29.641236945029657,33.42661308214231,29.641236945029657,2.0686629777478567
八王子霊園,35.66174456,139.2644895,N/A,,,,,,,,,,,,0.7322530864197531,1296,949,,,,,
八王子霊園,35.6615643,139.2644908,健康,0.707967221736908,0.9779971837997437,0.6537715792655945,0.0261145010590553,2.0,77.0,95.0,109.0,86.73553466796875,104.06836700439452,111.84222412109376,0.9992492492492492,1332,1331,25.020927573759575,23.77438418850181,26.9040231173774,24.0181332095997,1.2424379618689791
八王子霊園,35.66138403,139.2644921,健康,0.2874791026115417,0.3121309578418731,0.1070241257548332,0.1680138111114502,0.8938849568367004,109.0,125.0,114.0,106.21373748779295,121.99459838867188,112.78549194335938,1.0,1296,1296,23.45901432522657,22.713369823351464,27.793674031649008,22.713369823351464,0.8804374177577823
八王子霊園,35.66120377,139.2644933,要注意,0.13816998898983,0.1554724872112274,0.1281907856464386,0.0406372956931591,2.0,145.0,154.0,136.0,140.6800537109375,151.32652282714844,134.87509155273438,1.0,1369,1369,29.66374221883553,29.66374221883553,35.54731571462268,29.66374221883553,2.0952446012522525
八王子霊園,35.6610235,139.2644946,要注意,0.1682725101709365,0.4302053451538086,0.5336499810218811,0.023340979591012,2.0,138.0,148.5,131.0,124.31156158447266,137.04579162597656,129.28077697753906,1.0,1332,1332,31.274795483780466,26.01385548709031,33.41620894288018,29.791184230372078,1.5714327318690684
八王子霊園,35.66084323,139.2644959,要注意,0.1675755679607391,0.2497655749320984,0.2068145275115966,0.0290181171149015,1.2944964170455933,134.0,148.0,128.0,129.0232696533203,142.70870971679688,128.05780029296875,1.0,1332,1332,29.666700303306094,29.666700303306094,32.58007925296582,31.386794487826048,1.1823026389961369
八王子霊園,35.66066297,139.2644972,健康,0.1997899562120437,0.3036467134952545,0.2652521729469299,0.0337898731231689,1.7693991661071775,137.0,151.0,133.0,128.32252502441406,143.03086853027344,131.13888549804688,1.0,1296,1296,24.795512359551957,22.672410884099065,27.981580138664498,22.672410884099065,0.8732551155668133
八王子霊園,35.6604827,139.2644985,健康,0.1780236065387725,0.175807699561119,0.0968383476138114,0.0290686581283807,0.8596616983413696,144.0,157.5,138.0,141.51080322265625,153.70062255859375,138.03317260742188,1.0,1296,1296,26.21598123548518,20.783255718931958,27.421555694122194,23.225574126970287,1.54408145575756
八王子霊園,35.66030244,139.2644997,N/A,,,,,,,,,,,,0.6588750913075238,1369,902,,,,,
八王子霊園,35.66012217,139.264501,危険,0.0357540883123874,0.0525323115289211,0.0256631430238485,0.0200243294239044,0.123067982494831,163.0,168.0,151.0,164.38345336914062,169.0691680908203,151.8458709716797,0.9984984984984984,1332,1330,32.45712228689965,28.39986174461896,39.06239414084939,34.17252924346842,2.0047970894003218
八王子霊園,35.6599419,139.2645023,危険,0.0593277961015701,0.0659010708332061,0.0209961179643869,0.0207033604383468,0.1834720969200134,164.0,169.0,162.0,165.99166870117188,171.2855987548828,164.0124969482422,0.9016516516516516,1332,1201,35.24963332744052,32.27321108725606,37.61807867971018,34.89956431940051,2.4053572062017734
八王子霊園,35.65976164,139.2645036,要注意,0.0847033336758613,0.0960116535425186,0.0489962436258792,0.0,0.2470777630805969,159.0,167.0,149.0,157.88919067382812,166.0508575439453,147.39964294433594,0.8495370370370371,1296,1101,28.782422434016638,28.018868860728087,31.489060068208836,28.64087684502601,1.0254341736393862
八王子霊園,35.65958137,139.2645049,要注意,0.0793983414769172,0.0712108239531517,0.0272779110819101,0.0104873115196824,0.1459253430366516,161.0,167.0,150.0,161.70570373535156,167.93618774414062,150.90916442871094,1.0,1332,1332,29.15505771135794,27.10817521823719,30.825800677404732,29.600549653091132,1.2519221726545695
八王子霊園,35.65940111,139.2645061,要注意,0.1077648699283599,0.2056371569633484,0.2547271251678467,0.010581056587398,1.6950767040252686,150.0,158.5,140.0,138.18692016601562,147.63999938964844,136.68307495117188,0.975975975975976,1332,1300,28.18664620842458,28.09406838116721,34.41615032187088,28.09406838116721,0.6557366876313226
八王子霊園,35.65922084,139.2645074,健康,0.2837285995483398,0.3313755393028259,0.1661960184574127,0.151949867606163,1.5606509447097778,115.0,131.0,120.0,109.8918914794922,127.0750732421875,116.73648834228516,1.0,1332,1332,25.12353003490962,25.12353003490962,27.956116015661124,25.144353832858602,0.7993072479135329
八王子霊園,35.65904057,139.2645087,要注意,0.1507385820150375,0.1510524153709411,0.1001778244972229,-0.0108709745109081,0.4538440704345703,140.0,152.0,135.0,139.5263214111328,149.9556427001953,134.57894897460938,0.9984984984984984,1332,1330,28.449713486559038,26.57443122647128,35.16619467878877,26.7896704847277,0.5727633299712573
八王子霊園,35.65886031,139.26451,要注意,0.083062969148159,0.0853639096021652,0.0228284634649753,0.021699920296669,0.1497485190629959,159.0,167.0,149.0,160.310791015625,167.85910034179688,149.40176391601562,0.9583333333333334,1296,1242,29.721037823163062,26.044246473165828,35.25645344682542,31.69399812087163,0.5530991345159174
八王子霊園,35.65868004,139.2645112,健康,0.6582946181297302,0.9053554534912108,0.7047693133354187,0.0415238812565803,2.0,80.0,101.0,108.0,95.94444274902344,115.1591567993164,115.7259750366211,1.0,1332,1332,23.132953747887466,22.878286409898575,28.580448239538775,22.878286409898575,0.8874592688791636
八王子霊園,35.66246667,139.2647053,要注意,0.1248751878738403,0.1285803020000457,0.0518743209540843,0.0500824749469757,0.2399046123027801,152.0,164.0,141.0,153.0460205078125,164.19357299804688,143.0270233154297,1.0,1369,1369,27.679155935523102,26.799664300321595,32.82994500611792,30.07550082166156,1.4911339431231228
八王子霊園,35.66228641,139.2647066,要注意,0.1268914490938186,0.1268153041601181,0.0497720390558242,0.0402929931879043,0.2205097079277038,155.0,167.0,142.0,156.71771240234375,168.15541076660156,144.0,1.0,1332,1332,28.300488565038826,25.2307498263229,32.29209224519739,31.95706747517179,1.112169191667402
八王子霊園,35.66210614,139.2647078,要注意,0.0764801874756813,0.0789230391383171,0.0221205577254295,0.0432238541543483,0.1881769448518753,167.0,174.0,158.0,166.91140747070312,173.97222900390625,158.3228302001953,1.0,1332,1332,29.864525313226167,27.31229186062061,32.77574459977692,27.897176936841237,0.7373258763285608
八王子霊園,35.66192587,139.2647091,要注意,0.0731234848499298,0.0626276358962059,0.0225136280059814,0.0180830154567956,0.1407261043787002,172.0,178.0,162.0,172.7950439453125,178.4270782470703,164.0152587890625,0.8094135802469136,1296,1049,29.419067382247782,29.419067382247782,33.681578958860214,29.419067382247782,1.6076636504533641
